r,g,b,R,G,B
-0.27652118716,-0.532730794271,-0.494303512794,154.79914602,177.499132539,540.874863209
-0.118448723392,-0.316049634851,-0.483651338881,282.174273135,266.136141289,1037.2233776
0.0522469287817,-0.304658330503,-0.15040496207,81.4487042832,8.79985909175,132.153442257
-0.395187853827,0.113124278193,-0.214651338881,73.5625086363,25.2139570633,170.184938446
-0.0563762596241,0.117211234715,0.354305182858,130.699632082,106.114609806,668.887222241
0.569464320086,0.396559060802,0.731160255322,659.492792411,512.184793454,2345.60336383
0.735493305593,0.475109785439,1.07811677706,79.0410318036,103.357883774,289.208568101
0.749522291101,0.681602539062,1.47127619735,141.294077544,6.12350840582,24.8501681563
1.0013338853,0.910805437613,1.98476895097,86.9390967564,122.944639203,174.44814423
1.41939185632,1.09941413327,2.22595735677,2.15207759352,1.79908849131,62.0513930269
0.782174465014,0.956225727468,1.79836315387,162.088031308,128.156425997,424.876305485
0.309304899796,0.250776452106,0.702247211843,3.56323948359,53.285311032,1.42959259284
-0.179984955276,-0.394629344995,-0.389361483809,144.824861328,144.380194828,505.925563038
-0.352622636436,-0.789411953691,-0.925129599751,51.8356127249,123.040441416,282.579118639
-0.705086404552,-1.16378876529,-1.20368032439,320.207909958,190.097460805,568.6220221
-0.677897998755,-1.24981775079,-1.27539046932,64.8947135797,70.312344976,104.093611442
-0.673274810349,-1.19986122905,-1.30740496207,134.239352937,37.2444139417,141.201094155
-0.403173361073,-1.12431050442,-1.13382525192,13.0105740982,4.51695537566,135.557470798
-0.433695100204,-1.05593369282,-0.914955686707,16.7183873495,14.8815308785,92.0946146206
-0.481216839334,-0.833774272532,-0.687984672215,54.2624240537,34.5568500998,222.739658208
-0.327260317595,-0.63668731601,-0.181506411345,110.724693581,179.564072038,593.875908641
-0.205854520494,-0.487397460938,0.108363153872,180.296316404,53.9641319817,390.28954847
-0.14331828861,-0.507759779778,0.0965225741622,557.036053283,578.779942942,1995.72028509
-0.04884002774,-0.27716557688,-0.00517307801178,144.297907299,106.681818862,720.235463578
-0.0436951002038,-0.229643837749,0.135739965466,175.091396146,80.0692921513,686.597731393
0.287870117188,-0.200977171082,0.499653008945,26.6302235656,7.89144243401,100.775161
0.19200055197,-0.0704699247056,0.824479095901,371.174703248,356.743603333,945.029011832
0.588246928782,0.267515582541,0.978348661119,366.968753693,164.992092937,553.860026123
0.757203450521,0.426848915874,1.46817474808,338.813505841,300.699881977,1320.41443454
0.803246928782,0.732428626019,1.61879793648,652.088839167,640.166265695,3014.06350394
1.13659475487,0.912559060802,2.17359503793,175.588089971,164.238668366,754.461376851
1.2633338853,1.05860253906,2.4424790959,24.8447446969,79.8575177339,214.345739593
1.27665272588,1.1353416695,2.19237764663,185.005090641,318.655190587,630.713301372
0.987406349072,1.53763152457,2.29646460315,223.58760911,258.415427836,941.652056429
1.04791359545,1.89425471298,2.53418924083,239.995713928,218.575776155,1382.65902925
1.58960924762,1.84603732167,3.44510228431,211.726042706,214.866341001,782.659658139
1.5195222911,1.71687790138,3.42162402344,968.221298922,810.009310859,3749.55481537
0.975812146173,1.20632717674,2.32527619735,192.09876152,153.36521339,465.00467675
0.0811309867527,0.361327176744,0.86091387851,292.132883608,164.344099951,586.977382704
0.097275914289,-0.0453684754303,0.423087791553,334.039876346,123.860421995,806.51501979
-0.448535679914,-0.579933692822,-0.13924554178,79.8754082521,83.4526643943,448.622268817
-0.256100897305,-0.805122098619,-0.322462933084,456.246002547,327.295282951,1379.38173742
-0.591941477015,-0.817426446445,-0.480854237432,419.780604698,436.037835006,1303.69048351
-0.40368060745,-0.879310504416,-0.403318005548,394.954221275,583.315649364,1977.31103535
-0.323897998755,-0.783411953691,-0.249216556273,73.1731167641,145.119779317,507.261784129
-0.213926984262,-0.681672823256,0.0138559074955,657.393467426,621.486305939,2526.25645702
0.0214498273324,-0.420093113111,0.344884893003,44.5110930587,87.5974836089,420.908508033
0.207580262115,-0.261614852242,0.50759503793,378.234224062,172.585085202,1023.74066834
0.215015044724,-0.172324997169,0.721522574162,25.3560104563,78.7192249744,9.41793086133
0.164174465014,-0.17336847543,0.801464603148,24.0198625384,255.350410089,223.728941059
0.242623740376,-0.221759779778,0.847160255322,721.527940831,157.149765047,1040.82376466
0.591986059216,-0.150484417459,1.00730518286,81.8442254319,36.9055104585,20.9621452335
0.357986059216,0.00768949558424,1.03939213938,87.2507039017,31.4347527354,187.502040146
0.631449827332,0.102718481091,1.40108779155,8.06137997272,0.00797456216201,138.703930334
0.890870117188,0.38631268399,1.63633416837,7.79590065813,20.6642724416,6.49761929407
1.03982663893,0.56547210428,1.98969648721,68.7053189494,112.988801381,251.002343094
1.0027106969,0.624356162251,2.40620373358,217.203218068,170.256763148,731.927106116
0.893015044724,0.922080799932,2.06891387851,236.844588267,78.5046646579,678.751218485
1.55668171139,1.14818224921,2.46336315387,31.1839687548,8.50880099298,155.200084914
1.33434837806,1.3927474666,2.68439213938,149.725441732,268.76558947,1058.18286277
2.07823243603,1.67466051008,3.30294286402,52.5079807969,31.9416480131,160.908093164
2.01827591429,1.85997935066,3.92518924083,114.530869861,190.595678488,784.484601473
2.33360924762,2.02766051008,4.3546675017,253.336976203,248.96664689,1003.73284799
1.64240634907,2.08979094486,4.00195735677,505.325003497,366.054275233,1547.84802887
1.03094258096,1.57351558254,3.01002982054,231.100756325,177.937509401,726.287466543
0.76084113168,0.72463152457,2.24149358865,401.529019643,530.611751158,2813.63543256
0.319652725883,0.205008336164,1.39097184952,1076.65630223,1013.62594862,3456.80091301
0.525739682405,-0.0203249971694,1.40616025532,288.412417454,407.923246715,1326.87126263
0.627797653419,-0.224064127604,1.28531967561,1082.07907129,1485.36043692,5008.16039585
0.307015044724,-0.222064127604,1.05398634228,519.05636341,525.597704871,1765.0890059
0.389710696898,-0.315832243546,1.36868199445,397.984356253,455.103041458,1374.22214945
0.754362870811,-0.153267026155,1.41327619735,430.559934767,367.045016483,1975.13963815
0.435203450521,-0.0854119536911,1.66791387851,899.394498733,921.975173978,3156.88614767
0.70384113168,0.244617031816,2.00356605242,4263.92214645,7208.69813976,19049.2371285
1.1137396824,0.375501089787,2.36905880605,528.490091866,1005.96623981,2637.7400073
1.05850779835,0.509602539062,2.49260953068,111.865039609,406.454570836,695.815803437
1.06810200125,0.452588046309,2.17478344373,2119.56721227,2095.96642459,5981.64061047
1.32558026212,0.552906886889,2.35405880605,1025.13553267,1119.20135099,4707.91964132
1.43023243603,0.62283442312,2.4512906901,517.022975716,566.231329099,882.081138862
1.50700055197,0.739718481091,2.65889938576,47.6362405619,15.7826210208,25.7827640942
1.43413098675,0.925167756454,2.76202982054,1515.36841856,1749.47785957,4669.53905138
1.72365272588,1.16987790138,3.17114576257,21.5048923078,127.952020446,200.040033176
1.75526142154,1.33638514776,3.38773996547,233.613931546,11.4670785218,155.610368311
1.92458026212,1.58518224921,4.12610228431,1594.6078602,557.174578116,3902.03202551
1.94463823313,1.72813877095,4.43671097996,299.206606262,683.444359875,2331.02217321
2.24901504472,1.94179094486,4.58184141474,15.2942455245,21.4372844736,50.2403233258
2.41731939255,2.19832717674,4.90765300894,9.65777207726,1.52520251127,56.9068872418
2.65047881284,2.42603732167,5.37316025532,24.8262284131,28.1496558199,289.76448126
-0.47252118716,-0.536556881227,0.512884893003,42.5842358097,106.503523885,35.0651198018
-0.441071911798,-0.329223547894,0.779580545177,157.422002959,300.259995404,379.685231549
-0.925695100204,-1.2306583305,-0.714955686707,13.6074577087,53.3456461362,513.900226787
-1.56060814368,-1.30249891021,-1.27665133888,36.1104433856,77.7624477894,121.826867801
-1.67423133209,-1.95473079427,-2.04007162874,916.185971084,963.591850965,4103.6478149
-2.59873857846,-2.50109311311,-3.31026003453,82.9365534776,106.820232702,363.954724289
-2.88784002774,-2.93112209862,-3.89889771569,98.3561274197,21.0412617545,415.771509979
-2.46672408571,-3.22420905514,-3.95836148381,348.401747329,377.977435655,1261.72313751
-2.811883506,-3.28693369282,-4.37656438236,255.616231584,123.67438019,638.262721449
-2.81273857846,-3.33132499717,-4.2993324983,77.041571391,62.3733356723,43.8162345233
-0.698825534986,-1.32170180876,-0.763274527287,218.302914876,151.467787293,446.239370769
-0.677593650928,-1.10707862036,-0.870216556273,181.090542023,87.3339709764,517.325334587
-0.570767563972,-0.949817750793,-0.601071628736,885.554062424,1205.31384206,4349.9816716
-0.491869013247,-0.918861229053,-0.0751006142437,550.239760333,715.390903277,2118.82020979
-0.34352118716,-0.766223547894,0.230580545177,156.315719309,45.3552147124,308.246938893
-0.119753071218,-0.707498910213,0.490928371264,1162.63769106,1613.64006122,5619.69925999
-0.17099944803,-0.585817750793,0.356899385756,1735.43573944,2278.24521232,7201.24739683
-0.0276371291893,-0.556948185575,0.699797936481,5129.270327,6136.81002963,16743.6202137
0.0177976534194,-0.434180069633,0.695377646626,1372.03966197,1868.54557046,5191.75539721
0.0644788128397,-0.332948185575,0.734522574162,1511.47022106,2924.81421624,6830.09090546
-0.00912988281249,-0.256411953691,1.00618924083,170.386594054,324.085881728,885.506325543
0.388623740376,0.02731268399,1.3622617046,11079.8589885,12630.9074506,34781.9036782
0.617536783854,0.234370655005,1.45117474808,29492.3593933,40805.4255792,107321.545961
0.751609247622,0.311863408628,1.9174790959,11789.4911015,16240.7027264,41232.619289
1.06494258096,0.530703988338,2.27220373358,2645.03332336,3727.02021029,9273.15349418
0.956913595448,0.757399640512,2.6762906901,5688.28784324,7027.07022879,22063.2942629
1.13755127661,0.927022828918,2.76492837126,3031.23489843,3074.31511137,10440.2111393
1.17031939255,1.05387790138,2.91427619735,106.560833003,80.7993365402,600.910665032
1.50420345052,1.2091532637,3.3580732988,1313.30877993,1926.3607496,5297.20636973
1.62601504472,1.45276195935,3.56916025532,609.924029476,1550.29863345,2560.4746094
1.45876866791,1.46980543761,3.83855155967,1040.87664305,573.440524062,2648.36088298
1.54601504472,1.5701532637,3.77310228431,357.974480884,500.594597208,1661.36038866
1.21250779835,1.03658804631,2.79420373358,1161.79283393,1479.21457216,4176.84866264
0.476536783854,0.459399640512,1.49991387851,608.557819393,462.742099193,1467.18378595
0.136797653419,-0.0974989102129,0.834203733582,72.2951080033,147.85620815,273.260840448
-0.517506694407,-0.405020649343,-0.156796266418,360.270571313,620.536472503,1286.91063858
-0.615028433537,-0.671353982677,-0.263883222939,980.389211523,754.853151172,3035.51820151
-0.68684002774,-0.852324997169,-0.324506411345,788.09432289,689.346807662,2378.06110024
-0.418753071218,-0.932238040648,-0.253346991055,681.0155527,714.876982607,2151.86220428
-0.507883506001,-0.823455431952,-0.332274527287,922.467566469,736.165734357,2708.27220197
-0.456390752378,-0.71468731601,-0.317999164968,1079.20245177,1276.2587626,3693.82685712
-0.516984955276,-0.598411953691,-0.157723802649,1367.04030088,959.791741097,3209.3198094
-0.195187853827,-0.494238040648,0.167725472713,84.3596522777,66.3542902051,296.797593329
-0.000608143682065,-0.485455431952,0.378537066916,750.700021801,1017.6592105,2356.12569005
-0.0172748103487,-0.355223547894,0.262102284307,47.4451263319,34.2096243532,14.5272432505
-0.141347274117,-0.374716301517,0.193044313293,40.7564110559,157.603877083,208.104684103
-0.138216839334,-0.345382968184,0.197566052423,1171.91843917,1259.35570045,5218.79831447
-0.177303795856,-0.30916557688,0.0459573567708,728.952566401,1195.41879845,1543.87952885
-0.20536176687,-0.204991663836,0.0470588060462,413.092147088,427.926064988,1178.062023
0.249826638927,-0.168991663836,0.431464603148,798.268352763,829.008768174,2955.84372694
0.121449827332,0.119617031816,0.465058806046,907.000957542,728.150980483,1730.13741666
0.575203450521,0.294646017323,0.727276197351,1768.82049544,1378.39100674,5960.58362367
0.524493305593,0.340689495584,0.952508081409,288.187986889,130.449345118,787.362085587
0.436536783854,0.634819930367,1.04379793648,5809.69258559,7103.74919641,13834.5644468
0.448275914289,0.780819930367,1.16313126981,4793.89860002,5006.425029,17251.5244414
0.748217943274,1.02197935066,1.47518924083,7273.27184369,8253.96953622,23693.1746289
1.26597156646,1.32547210428,1.90760953068,2304.86227736,3477.97675985,10669.0871568
1.51791359545,1.59161703182,2.33723271909,5.31101301133,13.2415336628,92.2734455115
1.34826142154,1.63767500283,2.57575445822,9853.16507042,13661.3374435,28889.3521909
1.39872518965,1.54616775645,2.61949358865,26590.5956929,40359.728433,99770.2471096
1.28515997226,1.16686340863,1.94894286402,129406.333766,207772.28501,446013.392729
0.402188957767,0.527196741961,0.902377646626,11727.7473312,16239.9086543,50075.0110256
0.207826638927,-0.0380061565897,0.151319675611,9393.54003814,13170.4534739,38481.991014
0.0714208418252,-0.433194562387,-0.240506411345,9471.67409432,3950.89053203,21345.8448342
-0.249376259624,-0.659324997169,-0.458115106997,547.358244058,2536.74172208,4748.90006989
-0.442535679914,-0.36100615659,-1.2145209041,11753.7144643,18701.7442657,41630.6252916
-0.609187853827,-0.588933692822,-1.00789771569,1430.44698299,3939.50725249,5575.74427685
-0.166303795856,-0.45636847543,-0.706810759171,1495.15004065,2229.82858719,6094.34682142
-0.314854520494,-0.390426446445,-0.346491918591,9171.87248895,8533.41240593,25500.470904
0.0289715664629,-0.308223547894,-0.0253904693161,5933.11190233,8334.46578064,16430.0883755
0.0299135954484,-0.236730794271,-0.00636148380889,1584.03625208,820.311529128,2918.5432172
-0.148608143682,-0.112585866735,0.173841414742,7611.87655423,6584.70646929,23014.1835877
-0.0233907523777,-0.142093113111,0.199812429235,946.404472773,1464.55650851,477.430694095
-0.0441298828125,-0.0974989102129,0.167363153872,2537.71343485,1117.62013501,7010.83684505
0.0633338853034,-0.0778612290534,0.257493588655,8146.5936364,10036.2285658,29729.6402434
0.228377363564,-0.0252815189085,0.586942864017,2230.16489251,2786.2248513,8455.55065145
0.241102001245,0.0862836984828,0.57723271909,2040.65024113,3753.25953821,6813.95120706
0.347348378057,0.293747466599,0.857218226336,13420.281664,17750.7542752,41860.312475
0.557377363564,0.574848915874,0.955189240829,4196.02337708,3828.61986799,11813.380631
0.76215997226,0.590008336164,1.27382692199,1032.0486406,1513.29138563,1503.75153544
0.781261421535,0.835080799932,1.62672547271,1645.47189978,2574.14056698,5815.57990558
0.850304899796,1.01879094486,1.85130518286,1325.07480089,1777.9689034,7607.53724123
1.26759475487,1.15735616225,2.32297184952,3640.10553565,3433.70706445,8290.83308145
1.32953678385,1.3363416695,2.72404431329,12037.8748168,12302.6135298,17253.5210867
1.45760924762,1.52777645211,2.9862617046,19047.9872485,28961.7860284,34634.6640893
1.71342084183,1.69877645211,3.3576675017,3087.13008922,1151.53334309,17042.222647
1.58326142154,1.66635616225,3.26542112489,11736.4979014,9102.27580957,32830.2590317
1.22855127661,1.10254456805,2.48676895097,7381.0693037,13984.5339442,29992.1157149
0.493957073709,0.449805437613,1.3266675017,12371.3262195,4310.03810069,33182.2994272
-0.0073182886096,-0.106310504416,0.421855907495,62637.1128493,57747.2704359,168086.012059
-0.0116081436821,-0.514136591372,0.00446460314765,19888.1588228,32265.2847153,6919.78309124
-0.23552118716,-0.725875721807,-0.169419454823,11690.1802894,5824.90936925,66691.0794562
-0.209926984262,-0.737788765285,-0.141042643229,27867.1842632,64857.3836175,48212.172279
-0.515028433537,-0.698136591372,-0.343477425838,50615.3713106,52165.2151692,135212.97085
-0.200376259624,-0.769397460938,-0.163260034534,5502.80398183,4300.34949604,26036.7066353
-0.707187853827,-0.621948185575,-0.442477425838,69697.5404379,188662.93611,69647.1615323
-0.337332781363,-0.51000615659,-0.100216556273,5660.96043382,87311.2332385,181445.221678
-0.480245824841,-0.381962678329,0.0914211248868,8.56988195173e-24,1.52723471251e-27,8.07793566946e-28
0.0614063490716,-0.257817750793,0.376899385756,5660.96043382,87311.2332385,181445.221678
-0.0728110422328,-0.327513402966,0.379841414742,69697.5404379,188662.93611,69647.1615323
-0.0578110422328,-0.295122098619,0.411015327785,5502.80398183,4300.34949604,26036.7066353
0.15200055197,-0.258122098619,0.608942864017,50615.3713106,52165.2151692,135212.97085
0.240667218637,-0.00823804064764,0.527464603148,27867.1842632,64857.3836175,48212.172279
0.538667218637,0.0588054376132,0.845464603148,11690.1802894,5824.90936925,66691.0794562
0.458464320086,0.216167756454,0.991812429235,19888.1588228,32265.2847153,6919.78309124
0.301710696898,0.385385147758,1.24178344373,62637.1128493,57747.2704359,168086.012059
0.803406349072,0.665341669497,1.67420373358,12371.3262195,4310.03810069,33182.2994272
0.83463823313,0.815356162251,1.98050808141,7381.0693037,13984.5339442,29992.1157149
0.694696204144,1.00016775645,2.1072906901,11736.4979014,9102.27580957,32830.2590317
1.09276866791,1.16577645211,2.56953706692,3087.13008922,1151.53334309,17042.222647
1.23275417516,1.37335616225,2.88511677706,19047.9872485,28961.7860284,34634.6640893
1.5047396824,1.62342862602,3.37745011039,12037.8748168,12302.6135298,17253.5210867
1.72847881284,1.88832717674,3.66159503793,3640.10553565,3433.70706445,8290.83308145
2.09308750849,2.09421123471,3.98446460315,1325.07480089,1777.9689034,7607.53724123
1.59929040704,1.64858804631,3.46371097996,1645.47189978,2574.14056698,5815.57990558
0.953275914289,1.02019674196,2.36482692199,1032.0486406,1513.29138563,1503.75153544
0.352116493999,0.384660510077,1.07039213938,4196.02337708,3828.61986799,11813.380631
-0.0290574190444,-0.235064127604,0.456696487206,13420.281664,17750.7542752,41860.312475
-0.192984955276,-0.613542388474,0.18859503793,2040.65024113,3753.25953821,6813.95120706
-0.148970462523,-0.589122098619,0.173421124887,2230.16489251,2786.2248513,8455.55065145
-0.21784002774,-0.50216557688,0.0549863422781,8146.5936364,10036.2285658,29729.6402434
-0.196709592957,-0.537730794271,0.0844646031476,2537.71343485,1117.62013501,7010.83684505
-0.149695100204,-0.285440939198,0.114145762568,946.404472773,1464.55650851,477.430694095
0.0202904070426,-0.305716301517,0.625522574162,7611.87655423,6584.70646929,23014.1835877
0.136174465014,-0.0961510841259,0.743029820539,1584.03625208,820.311529128,2918.5432172
0.00907301573823,0.140051814425,0.68323271909,5933.11190233,8334.46578064,16430.0883755
0.219667218637,0.102761959352,0.833247211843,9171.87248895,8533.41240593,25500.470904
0.188377363564,0.134486597034,0.906826921988,1495.15004065,2229.82858719,6094.34682142
0.397522291101,0.127979350657,1.1042617046,1430.44698299,3939.50725249,5575.74427685
0.122188957767,0.173515582541,1.00956605242,11753.7144643,18701.7442657,41630.6252916
0.363551276608,0.332211234715,1.24321822634,547.358244058,2536.74172208,4748.90006989
0.346348378057,0.477037321671,1.45842112489,9471.67409432,3950.89053203,21345.8448342
0.546623740376,0.606646017323,1.71782692199,9393.54003814,13170.4534739,38481.991014
0.666870117188,0.78863152457,2.00068199445,11727.7473312,16239.9086543,50075.0110256
1.06414547951,0.882776452106,2.438884893,129406.333766,207772.28501,446013.392729
1.22818895777,1.23157355356,2.78652257416,26590.5956929,40359.728433,99770.2471096
1.41556576936,1.38266051008,3.12300083503,9853.16507042,13661.3374435,28889.3521909
1.61939185632,1.67135616225,3.35673996547,5.31101301133,13.2415336628,92.2734455115
1.72931939255,1.80800833616,3.73542112489,2304.86227736,3477.97675985,10669.0871568
2.00802953748,2.09622572747,4.12989938576,7273.27184369,8253.96953622,23693.1746289
1.94629040704,2.24144311877,4.5176675017,4793.89860002,5006.425029,17251.5244414
2.38278316067,2.41016775645,4.98494286402,5809.69258559,7103.74919641,13834.5644468
2.42879765342,2.33971848109,4.76713126981,288.187986889,130.449345118,787.362085587
1.59229040704,1.68402282892,3.45873996547,1768.82049544,1378.39100674,5960.58362367
-2.3742893031,-2.27218006963,-3.6775209041,907.000957542,728.150980483,1730.13741666
-2.86131828861,-2.77683224355,-4.57121655627,798.268352763,829.008768174,2955.84372694
-2.35812988281,-2.19283224355,-2.95324554178,413.092147088,427.926064988,1178.062023
-2.37659365093,-2.25668731601,-3.00341945482,728.952566401,1195.41879845,1543.87952885
-2.05899944803,-2.38749891021,-2.93324554178,1171.91843917,1259.35570045,5218.79831447
-2.07731828861,-2.27039746094,-3.10704264323,40.7564110559,157.603877083,208.104684103
-2.25352118716,-2.22978876529,-3.02985423743,47.4451263319,34.2096243532,14.5272432505
-2.09282553499,-2.16480325804,-2.74423104903,750.700021801,1017.6592105,2356.12569005
-1.78463712919,-2.00693369282,-2.43476728091,84.3596522777,66.3542902051,296.797593329
-1.71059365093,-1.88158586673,-2.16281075917,1367.04030088,959.791741097,3209.3198094
-1.72878205673,-1.81791920007,-2.093115107,1079.20245177,1276.2587626,3693.82685712
-2.03368060745,-1.60131050442,-2.34357887511,922.467566469,736.165734357,2708.27220197
-1.75672408571,-1.73542644644,-2.00140496207,681.0155527,714.876982607,2151.86220428
-1.73175307122,-1.67016557688,-1.94489771569,788.09432289,689.346807662,2378.06110024
-1.85973857846,-1.58910760587,-1.86018757077,980.389211523,754.853151172,3035.51820151
-1.70985452049,-1.443629345,-1.60757887511,360.270571313,620.536472503,1286.91063858
-1.71292698426,-1.32664383775,-1.53059336787,72.2951080033,147.85620815,273.260840448
-1.34852118716,-1.16287572181,-1.247115107,608.557819393,462.742099193,1467.18378595
-1.35539075238,-0.947252533401,-0.988999164968,1161.79283393,1479.21457216,4176.84866264
-1.33549220165,-0.836803258039,-0.86724554178,357.974480884,500.594597208,1661.36038866
-1.06336176687,-0.671861229053,-0.547231049026,1040.87664305,573.440524062,2648.36088298
-0.849955969769,-0.466919200068,-0.32924554178,609.924029476,1550.29863345,2560.4746094
-0.692926984262,-0.315339489923,-0.0721585852582,1313.30877993,1926.3607496,5297.20636973
-0.781376259624,-0.179788765285,0.170464603148,106.560833003,80.7993365402,600.910665032
-0.857115390059,0.0267909448596,0.4310732988,3031.23489843,3074.31511137,10440.2111393
-0.506955969769,0.191211234715,0.615667501698,5688.28784324,7027.07022879,22063.2942629
-0.372042926291,0.154703988338,0.558406632133,2645.03332336,3727.02021029,9273.15349418
-0.684448723392,-0.478513402966,-0.310810759171,11789.4911015,16240.7027264,41232.619289
-1.33585452049,-1.19948441746,-1.76453539685,29492.3593933,40805.4255792,107321.545961
-2.1762893031,-1.85400615659,-3.07841945482,11079.8589885,12630.9074506,34781.9036782
-2.59849220165,-2.37748441746,-3.91134699106,170.386594054,324.085881728,885.506325543
-2.60505741904,-2.83442644644,-4.37426003453,1511.47022106,2924.81421624,6830.09090546
-2.91334727412,-2.94445543195,-4.83791220845,1372.03966197,1868.54557046,5191.75539721
-3.11449220165,-3.04310760587,-4.86705713598,5129.270327,6136.81002963,16743.6202137
-1.00614437557,-1.07673079427,-1.57227452729,1735.43573944,2278.24521232,7201.24739683
-0.95831828861,-1.06322354789,-1.71163684613,1162.63769106,1613.64006122,5619.69925999
-0.907941477015,-0.958643837749,-1.65656438236,156.315719309,45.3552147124,308.246938893
-0.798419737885,-0.902977171082,-1.52344844033,550.239760333,715.390903277,2118.82020979
-0.830738578465,-0.967238040648,-1.40544844033,885.554062424,1205.31384206,4349.9816716
-0.99268060745,-0.956774272532,-1.49028902004,181.090542023,87.3339709764,517.325334587
-0.807202346581,-0.840803258039,-1.54289771569,218.302914876,151.467787293,446.239370769
-0.982506694407,-0.765382968184,-1.82910061424,77.041571391,62.3733356723,43.8162345233
-1.11434727412,-0.766324997169,-1.74343394758,255.616231584,123.67438019,638.262721449
-1.05498495528,-0.75420905514,-1.64563684613,348.401747329,377.977435655,1261.72313751
-0.788724085711,-0.623310504416,-1.47015858526,98.3561274197,21.0412617545,415.771509979
-0.59331828861,-0.474803258039,-1.2229267012,82.9365534776,106.820232702,363.954724289
-0.419622636436,-0.192064127604,-1.12215858526,916.185971084,963.591850965,4103.6478149
-0.386042926291,-0.0083974609375,-0.883361483809,36.1104433856,77.7624477894,121.826867801
-0.0594922016531,0.0816894955842,-0.284636846128,13.6074577087,53.3456461362,513.900226787
-0.265637129189,0.292761959352,-0.325796266418,157.422002959,300.259995404,379.685231549
-0.196289303102,0.428544568048,-0.0642165562726,42.5842358097,106.503523885,35.0651198018
0.0344643200861,0.530486597034,0.0104211248868,24.8262284131,28.1496558199,289.76448126
0.0201164939991,0.74263152457,0.365174748075,9.65777207726,1.52520251127,56.9068872418
0.40463823313,0.818805437613,0.854681994452,15.2942455245,21.4372844736,50.2403233258
0.256899102695,0.937732973845,0.619928371264,299.206606262,683.444359875,2331.02217321
-0.0311733610734,0.494124278193,-0.210173078012,1594.6078602,557.174578116,3902.03202551
-0.695129882812,-0.218180069633,-1.49128902004,233.613931546,11.4670785218,155.610368311
-0.779506694407,-0.833571373981,-2.56812959975,21.5048923078,127.952020446,200.040033176
-1.45255017267,-1.40678876529,-3.23010061424,1515.36841856,1749.47785957,4669.53905138
-1.63857915817,-1.47304963485,-3.14557887511,47.6362405619,15.7826210208,25.7827640942
-1.5292603176,-1.43990470731,-3.17968032439,517.022975716,566.231329099,882.081138862
-1.3686661147,-1.4264409392,-3.13265133888,1025.13553267,1119.20135099,4707.91964132
-1.36637625962,-1.34345543195,-3.08357887511,2119.56721227,2095.96642459,5981.64061047
-1.33795596977,-1.23671630152,-2.79237597656,111.865039609,406.454570836,695.815803437
-1.13937625962,-1.25002064934,-2.4737382954,528.490091866,1005.96623981,2637.7400073
-1.06186901325,-1.08973079427,-2.31866583163,4263.92214645,7208.69813976,19049.2371285
-0.958013940784,-1.02431050442,-2.37034699106,899.394498733,921.975173978,3156.88614767
-1.08831828861,-1.04168731601,-2.35502815048,430.559934767,367.045016483,1975.13963815
-1.06901394078,-1.14522354789,-2.39960786062,397.984356253,455.103041458,1374.22214945
-1.24108640455,-1.15451340297,-2.32478177366,519.05636341,525.597704871,1765.0890059
-1.38192698426,-1.1094409392,-2.25107162874,1082.07907129,1485.36043692,5008.16039585
-1.43640524513,-0.896556881227,-2.39679626642,288.412417454,407.923246715,1326.87126263
-1.1562893031,-0.813078620358,-2.17517307801,1076.65630223,1013.62594862,3456.80091301
-0.945796549479,-0.70820905514,-1.75720206352,401.529019643,530.611751158,2813.63543256
-0.656477708899,-0.519701808764,-1.51999916497,231.100756325,177.937509401,726.287466543
-0.529390752378,-0.37852789572,-1.60954988961,505.325003497,366.054275233,1547.84802887
-0.432738578465,-0.167672823256,-1.47544844033,253.336976203,248.96664689,1003.73284799
-0.488115390059,-0.0684409391984,-1.22850641135,114.530869861,190.595678488,784.484601473
-0.200926984262,0.270341669497,-0.675173078012,52.5079807969,31.9416480131,160.908093164
-8.64045516309e-05,0.414254712976,-0.0221006142437,149.725441732,268.76558947,1058.18286277
-0.233897998755,0.421080799932,0.20043561764,31.1839687548,8.50880099298,155.200084914
0.0869570737092,0.219095292686,-0.0901875707654,236.844588267,78.5046646579,678.751218485
-0.656869013247,-0.348440939198,-1.26531800555,217.203218068,170.256763148,731.927106116
-1.31360814368,-1.18651340297,-2.64472380265,68.7053189494,112.988801381,251.002343094
-1.31652118716,-1.63818006963,-2.97047742584,7.79590065813,20.6642724416,6.49761929407
-1.56534727412,-1.87877427253,-3.31228902004,8.06137997272,0.00797456216203,138.703930334
-1.95670959296,-2.02120905514,-3.6693324983,87.2507039017,31.4347527354,187.502040146
-1.77794147702,-1.99073079427,-3.63960786062,81.8442254319,36.9055104585,20.9621452335
-1.70412988281,-1.98416557688,-3.60330351279,721.527940831,157.149765047,1040.82376466
-1.99478205673,-1.91696267833,-3.67383974468,24.0198625384,255.350410089,223.728941059
-1.75901394078,-1.86589021456,-3.3563324983,25.3560104563,78.7192249744,9.41793086133
-1.68299944803,-1.74367282326,-3.11347742584,378.234224062,172.585085202,1023.74066834
-1.50563712919,-1.84758586673,-2.86823104903,44.5110930587,87.5974836089,420.908508033
-1.56010089731,-1.75549891021,-2.81881075917,657.393467426,621.486305939,2526.25645702
-1.58940524513,-1.63546992471,-2.92927452729,73.1731167641,145.119779317,507.261784129
-1.49165162194,-1.65319456239,-2.87737597656,394.954221275,583.315649364,1977.31103535
